"","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","ICcode.TRAC","ICcodeTW","ICtypeTW","ICcodeCW","ICtypeCW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Comment","cfMS","Ver","Ver.r"
"970",11682,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"15",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.26892864,0.42860502,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"971",11683,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"16",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.29554137,0.37537956,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"972",11684,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"17",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.29554137,0.37537956,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"973",11685,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"18",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.29834271,0.30254472,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"974",11686,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"19",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.29834271,0.30254472,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"975",11687,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"20",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.27313065,0.28853802,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","0 - 5",0,5,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"976",11688,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"21",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.27313065,0.28853802,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","0 - 5",0,5,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"977",11689,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"22",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.31375008,0.31655142,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","3 - 0",3,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"978",11690,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"23",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.31375008,0.31655142,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","3 - 0",3,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"979",11691,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8a",NA,NA,"CW-NEA8a",NA,"SE",NA,"1n",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.12465963,0.17928576,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"NEA8a (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"980",11692,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"1s",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.07703685,0.26332596,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"981",11693,"NEA","Greater North Sea","CW","YES","NO","CW-NEA9",NA,NA,"CW-NEA9",NA,"SE",NA,"2",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.12465963,0.17928576,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"982",11694,"NEA","Greater North Sea","CW","YES","NO","CW-NEA10",NA,NA,"CW-NEA10",NA,"SE",NA,"3",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.12465963,0.17928576,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"983",11695,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"4",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.07703685,0.26332596,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"984",11696,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"5",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04762278,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"Jul-20",NA,20,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"985",11697,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"6",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04762278,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"Jul-20",NA,20,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"986",11698,"BAL","Baltic Sea","CW","YES","NO","CW-BC6",NA,NA,"CW-BC6",NA,"SE",NA,"7",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04762278,0.980469,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","7 - 0",7,0,NA,"BC6 (Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"987",11699,"BAL","Baltic Sea","CW","YES","NO","CW-BC6",NA,NA,"CW-BC6",NA,"SE",NA,"8",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04061943,0.58267872,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","7 - 0",7,0,NA,"BC6 (Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"988",11700,"BAL","Baltic Sea","CW","YES","NO","CW-BC6",NA,NA,"CW-BC6",NA,"SE",NA,"9",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04061943,0.58267872,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","7 - 0",7,0,NA,"BC6 (Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"989",11701,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"10",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"0 - 7",0,7,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"990",11702,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"11",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.03921876,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"0 - 7",0,7,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"991",11703,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"12s",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.35296884,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"992",11704,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"12n",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.34036281,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"993",11705,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"13",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.35296884,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"994",11706,"BAL","Baltic Sea","CW","YES","NO","CW-BC9",NA,NA,"CW-BC9",NA,"SE",NA,"14",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.35296884,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"BC9 (Plankton)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"995",11707,"BAL","Baltic Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"SE",NA,"15",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.34036281,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,NA,"salinity range value correspondence trend","Ver7e_revised","ver3 final"
"996",11708,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"16",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.17508375,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"997",11709,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"17",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.17508375,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"998",11710,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"18",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.1260603,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"999",11711,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"19",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.1260603,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1000",11712,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"20",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0560268,0.12325896,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1001",11713,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"21",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0560268,0.12325896,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","5 - 0",5,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1002",11714,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"22",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.07283484,0.13166298,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","3 - 0",3,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1003",11715,"BAL","Baltic Sea","CW","YES","NO","CW-BC1",NA,NA,"CW-BC1",NA,"SE",NA,"23",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.07283484,0.13166298,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","3 - 0",3,0,NA,"BC1(Benthos)","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1004",11716,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8a",NA,NA,"CW-NEA8a",NA,"SE",NA,"1n",NA,NA,"TP",NA,NA,"winter","mean (DJF)",16.72583094,29.42507295,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"NEA8a (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1005",11717,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"1s",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.8763849,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1006",11718,"NEA","Greater North Sea","CW","YES","NO","CW-NEA9",NA,NA,"CW-NEA9",NA,"SE",NA,"2",NA,NA,"TP",NA,NA,"winter","mean (DJF)",16.72583094,29.42507295,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1007",11719,"NEA","Greater North Sea","CW","YES","NO","CW-NEA10",NA,NA,"CW-NEA10",NA,"SE",NA,"3",NA,NA,"TP",NA,NA,"winter","mean (DJF)",16.72583094,29.42507295,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1008",11720,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"4",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.8763849,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
"1009",11721,"NEA","Greater North Sea","CW","YES","NO","CW-NEA8b",NA,NA,"CW-NEA8b",NA,"SE",NA,"5",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.56664729,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"NEA8b (Plants &Plankton); For water types 1 - 6 (West coast, including …resund): due to the problem of spring blooms starting during winter, the measurement parameter is changed to the maximum mean concentration (mean of concentrations from 1 sampling occasion from 0, 5 and 10 metres depth) observed during the winter period ","salinity range value correspondence trend","Ver7e_revised","ver3 final"
