"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"869","inapplicable",416,10582,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",17,"QE3-1-6-1-5 - Total Nitrogen","TN","Please select reason for range in column ReasonRange","Yes","AA-EQS",NA,0.25,0.52,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"870","inapplicable",942,11654,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"12n",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.280134,0.57147336,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"871","inapplicable",418,10585,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B4",17,"QE3-1-6-1-5 - Total Nitrogen","TN",NA,"Yes","AA-EQS",NA,0.21,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"872","inapplicable",943,11655,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"13",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.28713735,0.74795778,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"873","inapplicable",420,10587,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B3",19,"QE3-1-6-2-2 - Total Phosphorous","TP","Please select reason for range in column ReasonRange","Yes","AA-EQS",NA,13.6,20,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"874","inapplicable",919,11631,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH7",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,50,NA,"µgP/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"875","inapplicable",920,11632,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH7",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,100,NA,"µgP/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"876","inapplicable",1014,11726,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"10",NA,NA,"TP",NA,NA,"winter","mean (DJF)",18.27451899,NA,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",FALSE,NA,"0 - 7",0,7,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"877","inapplicable",598,11307,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T20","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,6.197,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"878","inapplicable",747,11459,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"Secchi disk depth",NA,NA,"summer",NA,6,NA,"m",NA,FALSE,NA,"> 18",18.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"879","inapplicable",924,11636,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,100,NA,"µgP/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"880","inapplicable",804,11516,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT3",NA,NA,"TP","QE3-1-6-2-2 ",NA,"summer","Summer mean (June-September)",26,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"> 4",4.5,NA,"Surf","Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"881","inapplicable",791,11503,"MED","Mediterranean Sea","TW","NO","YES","IT","Coastal lagoon - salinity <30","ALL",NA,NA,"Total Inorganic N"," DISSOLVED Inorganic N",NA,"AA-EQS",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.001 to convert from units of   ug/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"882","inapplicable",806,11518,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT1",NA,NA,"TP","QE3-1-6-2-2 ",NA,"summer","Summer mean (June-September)",53,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"2 - 4.0",2,4,"Surf","Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"883","inapplicable",995,11707,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"15",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.34036281,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"884","inapplicable",966,11678,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"12s",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.27032931,0.56867202,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"885","inapplicable",796,11508,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT3",NA,NA,"TN","QE3-1-6-1-5 ",NA,"summer","Summer mean (June-September)",0.25,NA,"mgN/L",NA,FALSE,NA,"> 4",4.5,NA,"Surf","Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"886","inapplicable",797,11509,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT1",NA,NA,"TN","QE3-1-6-1-5 ",NA,"summer","Summer mean (June-September)",1.08,NA,"mgN/L",NA,FALSE,NA,"< 2",1.5,NA,"Surf","Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"887","inapplicable",970,11682,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"15",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.26892864,0.42860502,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"888","inapplicable",770,11482,"MED","Western Mediterranean Sea","TW","NO","YES","ES","AT-T14","ALL",NA,NA,"TP",NA,NA,"AA-EQS",NA,2000,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"889","inapplicable",596,11305,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T20","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.009,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"890","inapplicable",1015,11727,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"11",NA,NA,"TP",NA,NA,"winter","mean (DJF)",18.27451899,NA,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",FALSE,NA,"0 - 7",0,7,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"891","inapplicable",802,11514,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT3",NA,NA,"TP","QE3-1-6-2-2 ",NA,"summer","Summer mean (June-September)",80,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"< 2",1.5,NA,"Surf","Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"892","inapplicable",774,11486,"MED","Western Mediterranean Sea","TW","NO","YES","ES","AT-T16","ALL",NA,NA,"TP",NA,NA,"AA-EQS",NA,2000,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"893","inapplicable",600,11309,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T21","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"894","inapplicable",805,11517,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT1",NA,NA,"TP","QE3-1-6-2-2 ",NA,"summer","Summer mean (June-September)",80,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"< 2",1.5,NA,"Surf","Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"895","inapplicable",602,11311,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T21","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"896","inapplicable",604,11313,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T21","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"897","inapplicable",739,11451,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"TP",NA,NA,"summer",NA,16,NA,"µgP/L",NA,FALSE,NA,"> 18",18.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"898","inapplicable",967,11679,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"12n",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.26892864,0.42860502,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"899","inapplicable",968,11680,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"13",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.27032931,0.56867202,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"900","inapplicable",824,11536,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL6000",NA,NA,"TOC",NA,NA,"summer","summer average",10,NA,"mgC/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"901","inapplicable",945,11657,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"15",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.280134,0.57147336,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"902","inapplicable",756,11468,"NEA","Greater North Sea","TW","NO","YES","DE","all RBD","T2",NA,NA,"TN",NA,"Yes","AA-EQS",NA,1,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"903","inapplicable",597,11306,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T20","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.085,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"904","inapplicable",1016,11728,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"12s",NA,NA,"TP",NA,NA,"winter","mean (DJF)",18.89399421,48.93854238,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"905","inapplicable",599,11308,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T21","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"906","inapplicable",1097,11809,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B4",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",7.2,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"907","inapplicable",601,11310,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T21","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"908","inapplicable",1085,11797,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.280134,0.57147336,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"909","inapplicable",603,11312,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T21","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"910","inapplicable",927,11639,"BLA","Black Sea","TW","NO","YES","RO","ROTT03","RO1000",NA,NA,"Total Inorganic N","Inorganic nitrogen as DIN","Yes","AA-EQS",NA,0.35,0.525,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol{N}/L",TRUE,"subType",NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"911","inapplicable",822,11534,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL6000",NA,NA,"Secchi disk depth",NA,NA,"AA-EQS",NA,1.1,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"912","inapplicable",593,11302,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T19","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.047,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"913","inapplicable",594,11303,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T19","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,5.577,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"914","inapplicable",595,11304,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T20","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"915","inapplicable",882,11594,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH5A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"916","inapplicable",1094,11806,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",6.1,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"917","inapplicable",881,11593,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH5A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"918","inapplicable",1096,11808,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B3",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",7.2,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"919","inapplicable",886,11598,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"920","inapplicable",923,11635,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,50,NA,"µgP/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"921","inapplicable",1084,11796,"NEA","Greater North Sea","TW","NO","YES","SE",NA,"25",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",9.29256339,18.58512678,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"922","inapplicable",925,11637,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"923","inapplicable",917,11629,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"924","inapplicable",1088,11800,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"TP",NA,NA,"winter","mean (DJF)",18.5842566,30.35428578,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"925","inapplicable",965,11677,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"11",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.2661273,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"0 - 7",0,7,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"926","inapplicable",964,11676,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"10",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.2661273,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"0 - 7",0,7,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"927","inapplicable",1082,11794,"NEA","Greater North Sea","TW","NO","YES","SE",NA,"25",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.8763849,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"928","inapplicable",1122,11834,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",NA,NA,"TP",NA,"Yes","AA-EQS",NA,34,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"929","inapplicable",1120,11832,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",NA,NA,"TN",NA,"Yes","AA-EQS",NA,0.52,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"930","inapplicable",1095,11807,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",7.2,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"931","inapplicable",760,11472,"NEA","Greater North Sea","TW","NO","YES","DE","all RBD","T4",NA,NA,"TP",NA,"Yes","AA-EQS",NA,45,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"932","inapplicable",1086,11798,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.26892864,0.42860502,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"933","inapplicable",1123,11835,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B3",NA,NA,"TP",NA,"Yes","AA-EQS",NA,20,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
